ArrayMultiReduceDouble,134217728,1024,131072,45.600437
ArrayMulti,268435456,8,33554432,5.499138
ArrayMultiAdd,268435456,8,33554432,5.506125
ArrayMultiReduce,268435456,8,33554432,5.614194
ArrayMultiReduceDouble,268435456,8,33554432,5.600182
ArrayMulti,268435456,16,16777216,10.722701
ArrayMultiAdd,268435456,16,16777216,10.708390
ArrayMultiReduce,268435456,16,16777216,11.154903
ArrayMultiReduceDouble,268435456,16,16777216,11.149219
ArrayMulti,268435456,32,8388608,20.175371
ArrayMultiAdd,268435456,32,8388608,20.203597
ArrayMultiReduce,268435456,32,8388608,22.036772
ArrayMultiReduceDouble,268435456,32,8388608,21.932259
ArrayMulti,268435456,64,4194304,36.682661
ArrayMultiAdd,268435456,64,4194304,37.083548
ArrayMultiReduce,268435456,64,4194304,43.124288
ArrayMultiReduceDouble,268435456,64,4194304,42.685732
ArrayMulti,268435456,128,2097152,51.123980
ArrayMultiAdd,268435456,128,2097152,40.496279
ArrayMultiReduce,268435456,128,2097152,82.701306
ArrayMultiReduceDouble,268435456,128,2097152,51.169432
ArrayMulti,268435456,256,1048576,50.458352
ArrayMultiAdd,268435456,256,1048576,40.243072
ArrayMultiReduce,268435456,256,1048576,81.671208
ArrayMultiReduceDouble,268435456,256,1048576,51.533832
ArrayMulti,268435456,512,524288,50.826851
ArrayMultiAdd,268435456,512,524288,39.960452
ArrayMultiReduce,268435456,512,524288,71.121918
ArrayMultiReduceDouble,268435456,512,524288,52.520948
ArrayMulti,268435456,1024,262144,50.929861
ArrayMultiAdd,268435456,1024,262144,40.034149
ArrayMultiReduce,268435456,1024,262144,58.051734
ArrayMultiReduceDouble,268435456,1024,262144,49.219821
ArrayMulti,536870912,8,67108864,5.524961
ArrayMultiAdd,536870912,8,67108864,5.528604
ArrayMultiReduce,536870912,8,67108864,5.635421
ArrayMultiReduceDouble,536870912,8,67108864,5.622051
ArrayMulti,536870912,16,33554432,10.784482
ArrayMultiAdd,536870912,16,33554432,10.764653
ArrayMultiReduce,536870912,16,33554432,11.226606
ArrayMultiReduceDouble,536870912,16,33554432,11.201874
ArrayMulti,536870912,32,16777216,20.468495
ArrayMultiAdd,536870912,32,16777216,20.500934
ArrayMultiReduce,536870912,32,16777216,22.373444
ArrayMultiReduceDouble,536870912,32,16777216,22.268523
ArrayMulti,536870912,64,8388608,37.434029
ArrayMultiAdd,536870912,64,8388608,37.361317
ArrayMultiReduce,536870912,64,8388608,44.075882
ArrayMultiReduceDouble,536870912,64,8388608,43.677476
ArrayMulti,536870912,128,4194304,52.190837
ArrayMultiAdd,536870912,128,4194304,41.372516
ArrayMultiReduce,536870912,128,4194304,86.728260
ArrayMultiReduceDouble,536870912,128,4194304,52.929829
ArrayMulti,536870912,256,2097152,52.581626
ArrayMultiAdd,536870912,256,2097152,41.329112
ArrayMultiReduce,536870912,256,2097152,88.278182
ArrayMultiReduceDouble,536870912,256,2097152,53.703202
ArrayMulti,536870912,512,1048576,52.463670
ArrayMultiAdd,536870912,512,1048576,41.237980
ArrayMultiReduce,536870912,512,1048576,74.983249
ArrayMultiReduceDouble,536870912,512,1048576,53.712626
ArrayMulti,536870912,1024,524288,52.198753
ArrayMultiAdd,536870912,1024,524288,41.025827
ArrayMultiReduce,536870912,1024,524288,59.892639
ArrayMultiReduceDouble,536870912,1024,524288,50.784104
